Month,Product 0,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Product 19,Product 20,Product 21,Product 22,Product 23,Product 24,Product 25,Product 26,Product 27,Product 28,Product 29,Product 30,Product 31,Product 32,Product 33,Product 34,Product 35,Product 36,Product 37,Product 38,Product 39,Product 40,Product 41,Product 42,Product 43,Product 44,Product 45,Product 46,Product 47,Product 48,Product 49
10,11.56951993927706,17.757404306751503,10.336615777318507,10.109585140273225,13.201233555032672,15.267271046521154,16.297265651653497,18.815138331177767,16.41139172871304,10.226879155149485,16.951902978481513,18.84651798068775,17.51394104955087,12.630779711089009,15.075744901964253,11.241910137853951,16.087256925696597,16.93312803720532,10.777862317473272,14.040814974378424,15.134868894088132,18.070662904099173,10.989663105218293,14.725317281425513,15.673418480509234,15.359836933524262,11.84262887196336,15.867830641276353,17.8591103575014,19.980687158469323,10.527295983842594,10.426788540778997,15.289344963404229,16.033794622457133,10.822534170942834,17.098156723273956,11.161383932651571,11.973024801128652,17.79285456688063,14.558789139775776,13.088496429134187,13.67675779298614,17.633076709507694,11.804474853949753,11.377428566394821,15.008608757691968,10.149025348422123,13.472942919427934,13.377372301390047,15.046312807542957
11,15.923791254302774,14.50295617585876,13.023899980447073,12.599441123455874,16.610165214378405,15.461756149713716,19.55299026064512,20.111806228478045,19.76564793036381,20.654292256638627,13.02311305946539,18.26375858906164,16.713180162218393,16.839273296107187,15.567218973156585,16.821108435172544,11.67748284173401,11.059505226227184,15.680117494250531,18.902277425965742,20.22948857966248,18.2024140255692,12.259310338500383,18.190924664721432,17.154942694172913,14.867184024848402,18.852140395451432,12.013440606525627,15.029378712798378,18.42396676833279,11.12433811311998,20.281826700122522,15.602234859771965,11.696250184596321,20.09930871146011,12.233044999206252,19.947816630805324,13.050600226883173,20.319887858886702,15.9792913884664,14.600040566071014,12.608711928933165,18.263759711212998,19.352748531048107,14.188788957746869,20.780653647022643,15.727111859071663,16.66144396187161,12.466844092260484,11.997444181702635
12,12.865171264335919,19.530138272015606,19.422893000936376,15.155063586971933,20.453144272006995,17.345466575710184,20.325703544813884,13.860339848225943,14.75953025796749,17.830575947509097,21.299514621907385,12.572953974717766,20.182973477026504,13.64622974447546,16.397061056841167,15.665207606534029,12.65778787705037,19.878088794479936,17.12388059711574,13.768385041558911,17.208312175402327,17.91009064269047,16.445386145037258,13.430080051163092,21.61264109921363,16.17769776351007,13.30025137213823,18.50993075902675,17.879054012436477,14.547375055370317,14.874328302916194,20.05278859716347,12.562076270349415,14.781916881516278,21.367113925414028,20.384065699764896,21.081738543398014,17.946170874706443,19.73501319477299,15.440999943312015,15.83867271968654,15.779412330661732,16.259641530504396,19.06897847186727,14.44170629273185,13.77781362629547,14.164654639454897,19.24390398311057,18.31487019290626,19.945349037555744
13,20.857185138308086,14.449773238115046,13.874881543427882,15.567569243963938,19.401174123632558,18.697078901062415,21.893431953774286,22.181418657881366,14.523849391901754,14.189850051363146,13.100536447348464,15.798394884460349,14.229221110528515,17.576360746825962,14.884014853691452,13.076114744799149,21.963379768878347,22.97552948830599,21.06004053697066,13.301679333217148,18.3532348444905,19.100005010107573,21.51423640116957,17.09958003857841,15.613970253429635,20.547909819879894,20.91075982568927,20.872897029487646,22.477818685751703,17.002082359114425,19.582163823132746,18.25636207739149,17.18142905589653,17.075353156981052,16.712689063647662,21.438943742889613,17.70826077725342,18.848995929136315,14.657180216262963,18.47158243555885,18.38818521502599,18.076299540230117,19.43080883299762,18.446837367778343,16.182544458044802,20.88191339618319,18.64425335647889,17.15578860246437,16.279306622781036,22.206481386721347
14,23.304692648004043,14.106917517184856,14.93082279074942,15.340894436041244,20.273370243365537,16.61691725388493,19.825429574409558,19.54901987900417,16.003406642899375,20.570801200168496,23.43206887030278,17.567676840658518,14.31801266081397,18.735270391405248,14.674575922825193,18.99253861966226,20.921437310027898,14.7611761605593,16.29830029598997,18.973678672044315,19.427907267338384,18.94934894543799,22.012829670803026,17.0795926287896,15.14019778751966,19.60281038780669,21.691088502218705,18.351869255786646,14.83533885996214,19.985938686864376,22.460641374188267,15.832556713664546,23.12969191386316,15.03652264400848,15.268238116330519,14.040744168594419,21.84589029072589,19.604784494178347,20.605201366759967,19.218222595951136,21.95746147325701,16.516441516264543,19.30481504940307,14.56304250790906,15.373325054117897,15.419880626542053,20.637679577629605,15.078395217042528,21.570345642031768,18.54254933878144
15,21.94127657480432,18.567273745186085,22.680177173736737,23.173277408580024,24.267436926745383,17.070375642523956,21.00956523015108,15.34477804958469,17.929897686618197,15.42300987073832,15.972677477774821,18.00916506475817,15.602666211304152,20.831779199776495,22.24416570436771,22.507683005650907,21.980994014344148,16.133587734846294,17.869594189776844,17.621446034394285,15.66228064433878,15.021769499270794,17.69344399663534,15.338107938321002,19.678624747480676,20.408265535524613,17.047754769618763,17.287983991021406,21.533310872820337,15.196219099968683,17.99416098931113,19.804155782887733,20.21273713269922,24.589980509703757,22.606797150791277,23.03426408071985,18.295606254470787,18.767791071666377,21.870566037035992,22.072528680225346,16.108464913451524,17.677527460922477,15.305327735671833,19.00993969371938,15.061222076738934,21.688717088781186,23.688992714184096,18.75823073860127,17.811104320306384,16.013506369493896
16,24.057157910740028,20.842741159334402,24.766750471048145,17.52221739630491,18.1971633743254,23.332710958264578,16.655205658777483,24.15511281918459,24.597731426296658,16.316105316612735,16.668032430433772,20.730450750597843,18.056177635036285,18.254437515885645,20.343785651060497,18.329099889443835,24.284089380445224,24.91441929794935,24.14306785654934,25.612999899697776,22.638473502471047,16.459568694489207,24.755535919139078,25.429501741108183,25.691058121353308,23.49301322830412,25.327363972699345,16.88411579251269,24.343467619826804,23.313805831539156,25.614458216445783,17.14667079728277,18.63480901077931,17.97427674644812,17.4558946805048,18.695523070079325,16.839051324020048,17.957436235454495,25.475191877082423,25.697370164031547,16.03896646561705,17.84292939465484,25.27966096153787,22.865002838980942,24.147942357467315,25.900788638556357,16.806900531870586,21.735117469619894,24.665184332118955,18.464051513685583
17,22.933351726478538,26.7586201492327,18.938111578852133,19.92936511872344,21.96419750071519,23.537520302222767,23.06612605784746,24.07874281465725,20.142008808394998,21.45853510598125,20.010898113359247,21.372838430682506,17.507746307262963,26.535113879074373,18.7889341731988,17.767527182257968,26.3678693785104,25.358248604096566,26.726186088779748,25.231748373712115,17.331036188824534,22.694970685872082,18.475150679747017,22.80054033610484,17.834906047199933,21.552872755668247,25.591571086959156,20.255764319790387,20.37594996690312,26.181365195992228,23.372031600607848,18.65950656419031,25.7412316550009,17.95566866939496,22.901226719980784,23.327496961066558,20.326548513390325,18.611801277031848,23.40774563221247,20.877399558188635,25.1652785635451,19.293197123783624,23.651164193695262,22.756074480568213,17.793720022721452,17.42322015498076,25.570224970629933,18.475421370176914,18.03077706004855,18.063487523018026
18,20.932515568843403,23.301168250886448,26.663255208097333,26.687837464762683,21.565033019898177,18.981274612599858,22.3822728619442,27.474862329904603,18.41595019780142,21.10847557068091,25.822869120633683,25.95510148178721,26.5258064910971,23.438910620405114,23.906285703762244,19.39107972523398,18.347236623986113,19.552595760691,25.569194736329585,21.687824263461867,20.82812363378618,20.417987207163677,26.713519177698814,21.67094385243573,26.880357791651576,27.498786592616888,26.727589024830735,21.720453721211804,24.45856823825341,22.32690540583713,25.306004196577945,24.989447597923323,22.30268394765046,22.038717881806516,24.01106057351717,24.488855055769015,19.14079517367266,25.053510929693488,21.597290693570272,22.22926384947408,21.13542165908772,23.683060501391747,18.33565019409974,27.768400696072483,27.70589211269778,20.82272649286766,24.57820751614397,25.770859922407347,27.454950073601886,24.681080286404555
19,23.50520185931911,27.402529857157717,27.225205617110646,28.30182524510539,26.02057824525637,27.006254486609738,28.58945081479748,22.858838718139655,26.32510102786252,20.285246948950228,21.05334136694964,27.83182232840994,25.9582356110174,26.109030722711847,22.69791138544956,24.78274194796016,19.83808924969399,24.941826075573445,20.769732675946997,23.208672281477302,21.39874066146961,20.275283612551238,27.956019867706207,28.100764736510275,25.288792202356948,20.575607313425042,26.305895437252396,28.890964232919316,26.797477593571713,28.795347138582144,27.049482782709134,23.197325477560174,23.65054093423919,26.56395029963997,27.101501692746588,20.413430491715168,19.81161547525985,22.57550852959241,28.687920051641033,25.917280065942975,19.226324759523354,21.128218910531814,26.262467040042786,25.732181613849235,19.383963678110117,22.586872946907825,26.511412546992247,27.656716461324123,28.542165029462566,27.795647581708362
